Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
228,112,2,PN1556,"December 13, 2012,  02:18 PM",On the Nomination PN1556,"Confirmation Lorna G. Schofield, of New York, to be U.S. District Judge","Lorna G. Schofield, of New York, to be United States District Judge for the Southern District of New York",Nomination Confirmed (91-0),'1/2',41,0,0,6,48,0,0,3,2,0,0,0,91,0,0,9,
229,112,2,H.R. 4310,"December 21, 2012,  02:06 PM",On the Conference Report H.R. 4310,Conference Report to Accompany H. R. 4310,"To authorize appropriations for fiscal year 2013 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Conference Report Agreed to (81-14),'1/2',36,7,0,4,44,6,0,0,1,1,0,0,81,14,0,4,
230,112,2,,"December 21, 2012,  03:30 PM","On the Cloture Motion S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Motion to Invoke Cloture on the Reid Amdt. No. 3395,In the nature of a substitute.,"Cloture Motion Agreed to (91-1, 3/5 majority required)",'3/5',39,1,0,7,50,0,0,0,2,0,0,0,91,1,0,7,
231,112,2,,"December 21, 2012,  04:03 PM",On the Motion (Motion to Waive Sec. 314(e)(1) of the Congressional Budget Act),Motion to Waive Sec. 314(e)(1) of the Congressional Budget Act,In the nature of a substitute.,"Motion Rejected (57-34, 3/5 majority required)",'3/5',5,34,0,8,50,0,0,0,2,0,0,0,57,34,0,8,
232,112,2,,"December 27, 2012,  05:33 PM",On the Amendment S.Amdt. 3437 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012),Leahy Amdt. No. 3437,In the nature of a substitute.,"Amendment Rejected (38-52, 3/5 majority required)",'3/5',2,41,0,4,36,10,0,5,0,1,0,1,38,52,0,10,
233,112,2,,"December 27, 2012,  06:06 PM",On the Amendment S.Amdt. 3435 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012),Merkley Amdt. No. 3435,"To require the Attorney General to disclose each decision, order, or opinion of a Foreign Intelligence Surveillance Court that includes significant legal interpretation of section 501 or 702 of the Foreign Intelligence Surveillance Act of 1978 unless such disclosure is not in the national security interest of the United States.","Amendment Rejected (37-54, 3/5 majority required)",'3/5',3,40,0,4,34,13,0,4,0,1,0,1,37,54,0,9,
234,112,2,,"December 27, 2012,  06:26 PM",On the Amendment S.Amdt. 3436 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012),Paul Amdt. No. 3436,To ensure adequate protection of the rights under the Fourth Amendment to the Constitution of the United States.,"Amendment Rejected (12-79, 3/5 majority required)",'3/5',3,40,0,4,9,38,0,4,0,1,0,1,12,79,0,9,
235,112,2,,"December 28, 2012,  09:36 AM",On the Amendment S.Amdt. 3439 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012),Wyden Amdt. No. 3439,To require a report on the impact of the FISA Amendments Act of 2008 on the privacy of the people of the United States.,"Amendment Rejected (43-52, 3/5 majority required)",'3/5',6,39,0,2,36,12,0,3,1,1,0,0,43,52,0,5,
236,112,2,H.R. 5949,"December 28, 2012,  10:05 AM",On Passage of the Bill H.R. 5949,H.R. 5949,A bill to extend the FISA Amendments Act of 2008 for five years.,"Bill Passed (73-23, 3/5 majority required)",'3/5',42,3,0,2,30,19,0,2,1,1,0,0,73,23,0,4,
237,112,2,,"December 28, 2012,  10:36 AM","On the Amendment S.Amdt. 3344 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Bingaman Amdt. No. 3344,To provide for the approval of an agreement between the United States and the Republic of Palau in response to Super Typhoon Bopha.,"Amendment Rejected (52-43, 3/5 majority required)",'3/5',4,41,0,2,46,2,0,3,2,0,0,0,52,43,0,5,
238,112,2,,"December 28, 2012,  11:02 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Tester Amdt. No. 3350),Motion to Waive All Applicable Budgetary Discipline Re: Tester Amdt. No. 3350,To provide additional funds for wildland fire management.,"Motion Rejected (51-44, 3/5 majority required)",'3/5',2,43,0,2,47,1,0,3,2,0,0,0,51,44,0,5,
239,112,2,,"December 28, 2012,  11:27 AM","On the Amendment S.Amdt. 3368 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Coburn Amdt. No. 3368,To clarify cost-sharing requirements for certain Corps of Engineers activities.,"Amendment Rejected (44-51, 3/5 majority required)",'3/5',44,1,0,2,0,48,0,3,0,2,0,0,44,51,0,5,
240,112,2,,"December 28, 2012,  11:56 AM","On the Amendment S.Amdt. 3370 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)","Coburn Amdt. No. 3370, Div II","To ensure funding for victims of Hurricane Sandy is not spent on tax cheats, deceased individuals, or fisheries outside of the affected area.","Amendment Rejected (35-60, 3/5 majority required)",'3/5',33,12,0,2,2,46,0,3,0,2,0,0,35,60,0,5,
241,112,2,,"December 28, 2012,  12:14 PM","On the Amendment S.Amdt. 3371 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Coburn Amdt. No. 3371,"To ensure that Federal disaster assistance is available for the most severe disasters, and for other purposes.","Amendment Rejected (40-55, 3/5 majority required)",'3/5',34,11,0,2,6,42,0,3,0,2,0,0,40,55,0,5,
242,112,2,,"December 28, 2012,  02:11 PM","On the Amendment S.Amdt. 3382 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Coburn Amdt. No. 3382,To require merit-based and competitive awards of disaster recovery contracts.,"Amendment Rejected (48-47, 3/5 majority required)",'3/5',39,6,0,2,9,39,0,3,0,2,0,0,48,47,0,5,
243,112,2,,"December 28, 2012,  04:18 PM","On the Amendment S.Amdt. 3376 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Paul Amdt. No. 3376,To provide for the nonapplication of the Davis-Bacon Act in the case of projects funded under this Act.,"Amendment Rejected (42-52, 3/5 majority required)",'3/5',42,3,0,2,0,47,0,4,0,2,0,0,42,52,0,6,
244,112,2,,"December 28, 2012,  04:57 PM","On the Amendment S.Amdt. 3410 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Paul Amdt. No. 3410,To offset the cost of the bill and to put the spending on budget as regular spending and not emergency.,"Amendment Rejected (3-91, 3/5 majority required)",'3/5',3,42,0,2,0,47,0,4,0,2,0,0,3,91,0,6,
245,112,2,,"December 28, 2012,  05:20 PM","On the Amendment S.Amdt. 3355 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",McCain Amdt. No. 3355,To strike funding for the emergency forest restoration program.,"Amendment Rejected (46-49, 3/5 majority required)",'3/5',43,2,0,2,3,45,0,3,0,2,0,0,46,49,0,5,
246,112,2,,"December 28, 2012,  05:47 PM","On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Merkley Amdt. No. 3367, as Modified Further)","Motion to Waive All Applicable Budgetary Discipline Re: Merkley Amdt. No. 3367, as Modified Further",To extend certain supplemental agriculture disaster assistance programs.,"Motion Rejected (55-40, 3/5 majority required)",'3/5',5,40,0,2,48,0,0,3,2,0,0,0,55,40,0,5,
247,112,2,,"December 28, 2012,  06:11 PM","On the Amendment S.Amdt. 3391 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)",Coats Amdt. No. 3391,In the nature of a substitute.,"Amendment Rejected (41-54, 3/5 majority required)",'3/5',41,4,0,2,0,48,0,3,0,2,0,0,41,54,0,5,
248,112,2,H.R. 1,"December 28, 2012,  06:32 PM",On Passage of the Bill H.R. 1,H.R. 1 as Amended,"An act making appropriations for disaster relief for the fiscal year ending September 30, 2013, and for other purposes.",Bill Passed (62-32),'1/2',12,32,0,3,48,0,0,3,2,0,0,0,62,32,0,6,
249,112,2,PN1354,"December 30, 2012,  02:10 PM",On the Nomination PN1354,"Confirmation William Joseph Baer, of Maryland, to be an Assistant Attorney General","William Joseph Baer, of Maryland, to be an Assistant Attorney General",Nomination Confirmed (64-26),'1/2',14,26,0,7,48,0,0,3,2,0,0,0,64,26,0,10,
250,112,2,PN1064,"December 30, 2012,  02:39 PM",On the Nomination PN1064,"Confirmation Carol J. Galante, of California, to be an Assistant Seceretary of Housing and Urban Development","Carol J. Galante, of California, to be an Assistant Secretary of Housing and Urban Development","Nomination Confirmed (69-24, 3/5 majority required)",'3/5',18,24,0,5,49,0,0,2,2,0,0,0,69,24,0,7,
251,112,2,H.R. 8,"January 1, 2013,  01:39 AM",On Passage of the Bill H.R. 8,"H.R. 8, As Amended","An act entitled the ""American Taxpayer Relief Act of 2012"".","Bill Passed (89-8, 3/5 majority required)",'3/5',40,5,0,2,47,3,0,1,2,0,0,0,89,8,0,3,
