Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
147,111,2,,"May 13, 2010,  01:03 PM",On the Amendment S.Amdt. 3774 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),LeMieux Amdt. No. 3774 as Modified,To remove statutory references to credit rating agencies.,Amendment Agreed to (61-38),'1/2',41,0,0,0,19,37,0,1,1,1,0,0,61,38,0,1,
148,111,2,,"May 13, 2010,  02:52 PM",On the Amendment S.Amdt. 3832 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Sessions Amdt. No. 3832,To provide an orderly and transparent bankruptcy process for non-bank financial institutions and prohibit bailout authority.,Amendment Rejected (42-58),'1/2',41,0,0,0,1,56,0,0,0,2,0,0,42,58,0,0,
149,111,2,,"May 13, 2010,  06:31 PM",On the Amendment S.Amdt. 3989 to S. 3217 (Restoring American Financial Stability Act of 2010),Durbin Amdt. No. 3989 as Modified,"To ensure that the fees that small businesses and other entities are charged for accepting debit cards are reasonable and proportional to the costs incurred, and to limit payment card networks from imposing anti-competitive restrictions on small businesses and other entities that accept payment cards.","Amendment Agreed to (64-33, 3/5 majority required)",'3/5',17,23,0,1,46,9,0,2,1,1,0,0,64,33,0,3,
150,111,2,,"May 13, 2010,  06:58 PM",On the Amendment S.Amdt. 3987 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Thune Amdt. No. 3987,To provide for increased Congressional oversight through a sunset of the authority created under title X related to the creation of the Bureau of Consumer Financial Protection.,Amendment Rejected (40-55),'1/2',39,1,0,1,1,52,0,4,0,2,0,0,40,55,0,5,
151,111,2,,"May 17, 2010,  05:40 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline RE: Crapo Amdt. No. 4020),Motion to Waive All Applicable Budgetary Discipline RE: Crapo Amdt. No. 4020,"To limit further bailouts of Fannie Mae and Freddie Mac, to enhance the regulation and oversight of such enterprises, and for other purposes.","Motion Rejected (47-46, 3/5 majority required)",'3/5',40,0,0,1,7,44,0,6,0,2,0,0,47,46,0,7,
152,111,2,,"May 17, 2010,  06:08 PM",On the Amendment S.Amdt. 3986 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Cornyn Amdt. No. 3986,To protect United States taxpayers from paying for the bailouts of foreign governments.,Amendment Agreed to (94-0),'1/2',40,0,0,1,52,0,0,5,2,0,0,0,94,0,0,6,
153,111,2,,"May 18, 2010,  12:05 PM",On the Amendment S.Amdt. 4051 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Gregg Amdt. No. 4051 As Modified,To prohibit taxpayer bailouts of fiscally irresponsible State and local governments.,"Amendment Rejected (47-50, 3/5 majority required)",'3/5',41,0,0,0,6,48,0,3,0,2,0,0,47,50,0,3,
154,111,2,,"May 18, 2010,  03:03 PM",On the Amendment S.Amdt. 4034 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Corker Amdt. No. 4034,"To address the applicability of certain State authorities with respect to national banks, and for other purposes.",Amendment Rejected (43-55),'1/2',40,1,0,0,3,52,0,2,0,2,0,0,43,55,0,2,
155,111,2,,"May 18, 2010,  03:27 PM",On the Amendment S.Amdt. 4071 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Carper Amdt. No. 4071,"To address the applicability and preservation of certain State authorities, and for other purposes.",Amendment Agreed to (80-18),'1/2',41,0,0,0,38,17,0,2,1,1,0,0,80,18,0,2,
156,111,2,,"May 18, 2010,  07:19 PM",On the Motion to Table S.Amdt. 4114 to S.Amdt. 4072 to S.Amdt. 3739 to S. 3217,Motion to Table Dorgan Amdt. No. 4114,To ban naked credit default swaps and for other purposes.,Motion to Table Agreed to (57-38),'1/2',38,2,0,1,18,35,0,4,1,1,0,0,57,38,0,5,
157,111,2,,"May 18, 2010,  07:45 PM",On the Amendment S.Amdt. 4072 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Grassley Amdt. No. 4072,"To provide for the independence of Inspectors General of certain designated Federal entities, and for other purposes.",Amendment Agreed to (75-21),'1/2',40,0,0,1,35,19,0,3,0,2,0,0,75,21,0,4,
158,111,2,,"May 19, 2010,  03:37 PM",On the Cloture Motion S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Motion to Invoke Cloture On Dodd Amdt. No. 3739,In the nature of a substitute.,"Cloture Motion Rejected (57-42, 3/5 majority required)",'3/5',2,39,0,0,53,3,0,1,2,0,0,0,57,42,0,1,
159,111,2,,"May 19, 2010,  07:21 PM",On the Amendment S.Amdt. 3746 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Whitehouse Amdt. No. 3746 As Modified Further,To restore to the States the right to protect consumers from usurious lenders.,"Amendment Rejected (35-60, 3/5 majority required)",'3/5',2,39,0,0,32,21,0,4,1,0,0,1,35,60,0,5,
160,111,2,,"May 20, 2010,  02:31 PM",On the Cloture Motion S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Upon Reconsideration Motion to Invoke Cloture on Amdt. No. 3739,In the nature of a substitute.,"Cloture Motion Agreed to (60-40, 3/5 majority required)",'3/5',3,38,0,0,55,2,0,0,2,0,0,0,60,40,0,0,
161,111,2,,"May 20, 2010,  08:02 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline RE: Dodd Amdt. No. 3739),Motion to Waive All Applicable Budgetary Discipline RE: Dodd Amdt. No. 3739,In the nature of a substitute.,"Motion Agreed to (60-39, 3/5 majority required)",'3/5',3,38,0,0,55,1,0,1,2,0,0,0,60,39,0,1,
162,111,2,H.R. 4173,"May 20, 2010,  08:25 PM",On Passage of the Bill H.R. 4173,H.R. 4173 As Amended,"A bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.",Bill Passed (59-39),'1/2',4,37,0,0,53,2,0,2,2,0,0,0,59,39,0,2,
163,111,2,H.R. 4173,"May 24, 2010,  05:31 PM",On the Motion (Brownback Motion to Instruct Conferees Re: H.R. 4173),Brownback Motion to Instruct Conferees Re: H.R. 4173,"A bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.",Motion Agreed to (60-30),'1/2',37,0,0,4,22,29,0,6,1,1,0,0,60,30,0,10,
164,111,2,H.R. 4173,"May 24, 2010,  06:01 PM",On the Motion (Hutchison Motion to Instruct Conferees Re: H.R. 4173),Hutchison Motion to Instruct Conferees Re: H.R. 4173,"A bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.",Motion Agreed to (87-4),'1/2',36,1,0,4,50,2,0,5,1,1,0,0,87,4,0,9,
165,111,2,,"May 27, 2010,  10:06 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline re: McCain Amdt. No. 4214),Motion to Waive All Applicable Budgetary Discipline re: McCain Amdt. No. 4214,To provide for National Guard support to secure the southern land border of the United States.,"Motion Rejected (51-46, 3/5 majority required)",'3/5',39,1,0,1,12,43,0,2,0,2,0,0,51,46,0,3,
166,111,2,,"May 27, 2010,  10:35 AM","On the Motion (Motion to Waive Sect. 403, S. Con. Res. 13, 111th Congress, Kyl Amdt. No. 4228 As Modified)","Motion to Waive Sect. 403, S. Con. Res. 13, 111th Congress, Kyl Amdt. No. 4228 As Modified","To appropriate $200,000,000 to increase resources for the Department of Justice and the Judiciary to address illegal crossings of the Southwest border, with an offset.","Motion Rejected (54-44, 3/5 majority required)",'3/5',40,0,0,1,13,43,0,1,1,1,0,0,54,44,0,2,
167,111,2,,"May 27, 2010,  10:54 AM","On the Motion (Motion to Waive Sec. 403 of S. Con. Res. 13, 111th Congress, Cornyn Amdt. No. 4202 As Modified Further)","Motion to Waive Sec. 403 of S. Con. Res. 13, 111th Congress, Cornyn Amdt. No. 4202 As Modified Further","To make appropriations to improve border security, with an offset from unobligated appropriations under division A of Public Law 111-5.","Motion Rejected (54-43, 3/5 majority required)",'3/5',40,0,0,1,13,42,0,2,1,1,0,0,54,43,0,3,
168,111,2,,"May 27, 2010,  11:25 AM","On the Amendment S.Amdt. 4204 to H.R. 4899 (Supplemental Appropriations Act, 2010)",Feingold Amdt. No. 4204,"To require a plan for the safe, orderly, and expeditious redeployment of the United States Armed Forces from Afghanistan.",Amendment Rejected (18-80),'1/2',0,40,0,1,17,39,0,1,1,1,0,0,18,80,0,2,
169,111,2,,"May 27, 2010,  11:46 AM","On the Motion to Table S.Amdt. 4231 to H.R. 4899 (Supplemental Appropriations Act, 2010)",Motion To Table Coburn Amdt. No. 4231 As Modified,"To pay for the costs of supplemental spending by reducing waste, inefficiency, and unnecessary spending within the Federal Government.",Motion to Table Agreed to (53-45),'1/2',1,39,0,1,50,6,0,1,2,0,0,0,53,45,0,2,
170,111,2,,"May 27, 2010,  12:05 PM","On the Motion to Table S.Amdt. 4232 to H.R. 4899 (Supplemental Appropriations Act, 2010)",Motion To Table Coburn Amdt. No. 4232,To pay for the costs of supplemental spending by reducing Congress' own budget and disposing of unneeded Federal property and uncommitted Federal funds.,Motion to Table Agreed to (50-47),'1/2',1,39,0,1,47,8,0,2,2,0,0,0,50,47,0,3,
171,111,2,H.R. 4899,"May 27, 2010,  12:23 PM",On the Cloture Motion H.R. 4899,Motion to Invoke Cloture on the Committee Reported Substitute Amendment to H.R. 4899,"Making supplemental appropriations for the fiscal year ending September 30, 2010, and for other purposes.","Cloture Motion Agreed to (69-29, 3/5 majority required)",'3/5',12,28,0,1,55,1,0,1,2,0,0,0,69,29,0,2,
172,111,2,H.R. 4899,"May 27, 2010,  07:36 PM",On the Motion (DeMint Motion to Suspend Rule XXII),DeMint Motion to Suspend Rule XXII,"Making supplemental appropriations for the fiscal year ending September 30, 2010, and for other purposes.","Motion Rejected (45-52, 2/3 majority required)",'2/3',39,1,0,1,6,49,0,2,0,2,0,0,45,52,0,3,
173,111,2,,"May 27, 2010,  08:06 PM","On the Amendment S.Amdt. 4253 to H.R. 4899 (Supplemental Appropriations Act, 2010)",Collins Amdt. No. 4253,To prohibit the imposition of fines and liability under certain final rules of the Environmental Protection Agency.,Amendment Agreed to (60-37),'1/2',40,0,0,1,19,36,0,2,1,1,0,0,60,37,0,3,
174,111,2,,"May 27, 2010,  08:29 PM","On the Amendment S.Amdt. 4299 to H.R. 4899 (Supplemental Appropriations Act, 2010)",Inouye Amdt. No. 4299,"To allow unobligated balances in the Construction, Major Projects account to be utilized for major medical facility projects of the Department of Veterans Affairs otherwise authorized by law.",Amendment Agreed to (60-35),'1/2',4,34,0,3,54,1,0,2,2,0,0,0,60,35,0,5,
175,111,2,,"May 27, 2010,  08:45 PM","On the Amendment S.Amdt. 4273 to H.R. 4899 (Supplemental Appropriations Act, 2010)",Burr Amdt. No. 4273,"To strike section 901, relating to the transfer of amounts to the Filipino Veterans Equity Compensation Fund.",Amendment Rejected (37-58),'1/2',34,4,0,3,3,52,0,2,0,2,0,0,37,58,0,5,
176,111,2,H.R. 4899,"May 27, 2010,  09:03 PM",On Passage of the Bill H.R. 4899,"H.R. 4899, As Amended","Making supplemental appropriations for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed (67-28),'1/2',12,26,0,3,53,2,0,2,2,0,0,0,67,28,0,5,
177,111,2,PN1362,"June 7, 2010,  05:33 PM",On the Nomination PN1362,"Confirmation Audrey Goldstein Fleissig, of Missouri, to be United States District Judge for the Eastern District of Missouri","Audrey Goldstein Fleissig, of Missouri, to be United States District Judge for the Eastern District of Missouri",Nomination Confirmed (90-0),'1/2',35,0,0,6,53,0,0,4,2,0,0,0,90,0,0,10,
178,111,2,PN1363,"June 7, 2010,  06:00 PM",On the Nomination PN1363,"Confirmation Lucy Haeran Koh, of California, to be United States District Judge for the Northern District of California","Lucy Haeran Koh, of California, to be United States District Judge for the Northern District of California",Nomination Confirmed (90-0),'1/2',35,0,0,6,53,0,0,4,2,0,0,0,90,0,0,10,
179,111,2,,"June 9, 2010,  04:04 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Cardin Amdt. No. 4304),Motion to Waive All Applicable Budgetary Discipline Re: Cardin Amdt. No. 4304,To provide for the extension of dependent coverage under the Federal Employees Health Benefits Program.,"Motion Rejected (57-42, 3/5 majority required)",'3/5',0,41,0,0,55,1,0,1,2,0,0,0,57,42,0,1,
180,111,2,,"June 9, 2010,  04:32 PM","On the Motion to Table S.Amdt. 4325 to S.Amdt. 4301 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Motion to Table Roberts Amdt. No. 4325,"To exempt pediatric medical devices from the medical device tax, and for other purposes.",Motion to Table Agreed to (55-44),'1/2',0,41,0,0,53,3,0,1,2,0,0,0,55,44,0,1,
181,111,2,,"June 9, 2010,  04:54 PM","On the Motion (Motion to Waive Applicable Budgetary Discipline Sessions Amdt. No. 4303, as Modified)","Motion to Waive Applicable Budgetary Discipline Sessions Amdt. No. 4303, as Modified",To establish 3 year discretionary spending caps.,"Motion Rejected (57-41, 3/5 majority required)",'3/5',40,0,0,1,16,40,0,1,1,1,0,0,57,41,0,2,
182,111,2,,"June 9, 2010,  05:34 PM","On the Amendment S.Amdt. 4326 to S.Amdt. 4301 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Baucus Amdt. No. 4326,"To increase transparency regarding debt instruments of the United States held by foreign governments, to assess the risks to the United States of such holdings, and for other purposes.",Amendment Agreed to (58-41),'1/2',0,41,0,0,56,0,0,1,2,0,0,0,58,41,0,1,
183,111,2,,"June 9, 2010,  06:01 PM","On the Motion to Table S.Amdt. 4302 to S.Amdt. 4301 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Motion to Table Cornyn Amdt. No. 4302 As Modified,"To increase transparency regarding debt instruments of the United States held by foreign governments, to assess the risks to the United States of such holdings, and for other purposes.",Motion to Table Failed (38-61),'1/2',0,41,0,0,37,19,0,1,1,1,0,0,38,61,0,1,
184,111,2,S.J.Res. 26,"June 10, 2010,  03:52 PM",On the Motion to Proceed S.J.Res. 26,Motion to Proceed to S.J. Res. 26,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the endangerment finding and the cause or contribute findings for greenhouse gases under section 202(a) of the Clean Air Act.,Motion to Proceed Rejected (47-53),'1/2',41,0,0,0,6,51,0,0,0,2,0,0,47,53,0,0,
185,111,2,PN1364,"June 15, 2010,  11:50 AM",On the Nomination PN1364,"Confirmation Tanya Walton Pratt, of Indiana, to be United States District Judge for the Southern District of Indiana","Tanya Walton Pratt, of Indiana, to be United States District Judge for the Southern District of Indiana",Nomination Confirmed (95-0),'1/2',39,0,0,2,54,0,0,3,2,0,0,0,95,0,0,5,
186,111,2,PN1129,"June 15, 2010,  12:20 PM",On the Nomination PN1129,"Confirmation Brian Anthony Jackson, of Louisiana, to be U.S. District Judge","Brian Anthony Jackson, of Louisiana, to be United States District Judge for the Middle District of Louisiana",Nomination Confirmed (96-0),'1/2',39,0,0,2,55,0,0,2,2,0,0,0,96,0,0,4,
187,111,2,,"June 15, 2010,  05:15 PM","On the Amendment S.Amdt. 4318 to S.Amdt. 4301 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Sanders Amdt. No. 4318,"To amend the Internal Revenue Code of 1986 to eliminate big oil and gas company tax loopholes, and to use the resulting increase in revenues to reduce the deficit and to invest in energy efficiency and conservation.","Amendment Rejected (35-61, 3/5 majority required)",'3/5',0,39,0,2,34,21,0,2,1,1,0,0,35,61,0,4,
188,111,2,,"June 15, 2010,  05:44 PM","On the Amendment S.Amdt. 4312 to S.Amdt. 4301 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Vitter Amdt. No. 4312,To ensure that any new revenues to the Oil Spill Liability Trust Fund will be used for the purposes of the fund and not used as a budget gimmick to offset deficit spending.,"Amendment Rejected (48-49, 3/5 majority required)",'3/5',39,0,0,2,8,48,0,1,1,1,0,0,48,49,0,3,
189,111,2,,"June 15, 2010,  06:03 PM","On the Amendment S.Amdt. 4311 to S.Amdt. 4301 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Franken Amdt. No. 4311 As Modified,To establish the Office of the Homeowner Advocate for purposes of addressing problems with the Home Affordable Modification Program.,"Amendment Agreed to (63-33, 3/5 majority required)",'3/5',8,31,0,2,53,2,0,2,2,0,0,0,63,33,0,4,
190,111,2,,"June 16, 2010,  10:45 AM",On the Motion (Motion to Waive All Budgetary Discipline on the Motion to Concur in House Amdt. to Senate Amdt. with Amdt. No. 4301),Motion to Waive All Budgetary Discipline on the Motion to Concur in House Amdt. to Senate Amdt. with Amdt. No. 4301,In the nature of a substitute.,"Motion Rejected (45-52, 3/5 majority required)",'3/5',0,40,0,1,44,11,0,2,1,1,0,0,45,52,0,3,
191,111,2,,"June 16, 2010,  02:47 PM","On the Amendment S.Amdt. 4344 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Reid Amdt. No. 4344,To amend the Internal Revenue Code of 1986 to extend the time for closing on a principal residence eligible for the first-time homebuyer credit.,"Amendment Agreed to (60-37, 3/5 majority required)",'3/5',4,36,0,1,54,1,0,2,2,0,0,0,60,37,0,3,
192,111,2,,"June 16, 2010,  03:18 PM","On the Amendment S.Amdt. 4351 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Isakson Amdt. No. 4351,To amend the Internal Revenue Code of 1986 to extend the time for closing on a principal residence eligible for the first-time homebuyer credit.,"Amendment Rejected (45-52, 3/5 majority required)",'3/5',37,3,0,1,8,47,0,2,0,2,0,0,45,52,0,3,
193,111,2,,"June 17, 2010,  11:53 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Thune Amdt. No. 4376 As Modified),Motion to Waive All Applicable Budgetary Discipline Re: Thune Amdt. No. 4376 As Modified,Of a perfecting nature.,"Motion Rejected (41-57, 3/5 majority required)",'3/5',40,0,0,1,1,55,0,1,0,2,0,0,41,57,0,2,
194,111,2,,"June 17, 2010,  07:30 PM","On the Cloture Motion S.Amdt. 4369 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)","Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 4213, with the Baucus Amdt. No. 4369",In the nature of a substitute.,"Cloture Motion Rejected (56-40, 3/5 majority required)",'3/5',0,38,0,3,55,1,0,1,1,1,0,0,56,40,0,4,
195,111,2,PN1434,"June 21, 2010,  06:00 PM",On the Nomination PN1434,"Confirmation Mark A. Goldsmith, of Michigan, to be United States District Judge for the Eastern District of Michigan","Mark A. Goldsmith, of Michigan, to be United States District Judge for the Eastern District of Michigan",Nomination Confirmed (89-0),'1/2',35,0,0,6,52,0,0,5,2,0,0,0,89,0,0,11,
196,111,2,PN1435,"June 21, 2010,  06:26 PM",On the Nomination PN1435,"Confirmation Marc T. Treadwell, of Georgia, to be United States District Judge for the Middle District of Georgia","Marc T. Treadwell, of Georgia, to be United States District Judge for the Middle District of Georgia",Nomination Confirmed (89-0),'1/2',34,0,0,7,53,0,0,4,2,0,0,0,89,0,0,11,
197,111,2,H.R. 4213,"June 23, 2010,  06:02 PM",On the Motion to Table H.R. 4213,Motion to Table DeMint Motion to Refer House Message on H.R. 4213 to the Committee on Finance,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.",Motion to Table Agreed to (57-40),'1/2',1,39,0,1,54,1,0,2,2,0,0,0,57,40,0,3,
198,111,2,,"June 23, 2010,  06:28 PM","On the Motion to Table S.Amdt. 4369 to H.R. 4213 (American Workers, State, and Business Relief Act of 2010)",Motion to Table the Baucus Motion to Concur in the House Amdt. to Senate Amdt. with an Amdt. No. 4369 to H.R. 4213,In the nature of a substitute.,Motion to Table Agreed to (56-40),'1/2',0,40,0,1,54,0,0,3,2,0,0,0,56,40,0,4,
199,111,2,H.R. 2194,"June 24, 2010,  02:54 PM",On the Conference Report H.R. 2194,Conference Report to Accompany H.R. 2194,A bill to amend the Iran Sanctions Act of 1996 to enhance United States diplomatic efforts with respect to Iran by expanding economic sanctions against Iran.,Conference Report Agreed to (99-0),'1/2',41,0,0,0,56,0,0,1,2,0,0,0,99,0,0,1,
200,111,2,H.R. 4213,"June 24, 2010,  05:14 PM",On the Cloture Motion H.R. 4213,"Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 4213, with the Baucus Amendment No. 4386","A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Cloture Motion Rejected (57-41, 3/5 majority required)",'3/5',0,40,0,1,55,1,0,1,2,0,0,0,57,41,0,2,
201,111,2,PN1473,"June 28, 2010,  05:34 PM",On the Nomination PN1473,"Confirmation Gary Scott Feinerman, of Illinois, to be U.S. District Judge for the Northern District","Gary Scott Feinerman, of Illinois, to be United States District Judge for the Northern District of Illinois",Nomination Confirmed (80-0),'1/2',31,0,0,10,48,0,0,8,1,0,0,1,80,0,0,19,
202,111,2,H.R. 5297,"June 29, 2010,  02:16 PM",On the Motion (Motion to Invoke cloture on the Motion to Proceed to H.R. 5297),Motion to Invoke cloture on the Motion to Proceed to H.R. 5297,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes","Motion Agreed to (66-33, 3/5 majority required)",'3/5',8,33,0,0,56,0,0,0,2,0,0,0,66,33,0,0,
203,111,2,PN1873,"June 30, 2010,  12:04 PM",On the Nomination PN1873,Confirmation Gen. David H. Petraeus to be General,"Gen. David H. Petraeus, in the Army, to be General",Nomination Confirmed (99-0),'1/2',41,0,0,0,56,0,0,0,2,0,0,0,99,0,0,0,
204,111,2,H.R. 4213,"June 30, 2010,  08:01 PM",On the Cloture Motion H.R. 4213,"Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 4213, with the Reid Amendment No. 4425","A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Cloture Motion Rejected (58-38, 3/5 majority required)",'3/5',2,36,0,3,54,2,0,0,2,0,0,0,58,38,0,3,
205,111,2,PN1474,"July 12, 2010,  05:30 PM",On the Nomination PN1474,"Confirmation Sharon Johnson Coleman, of Illinois, to be United States Judge","Sharon Johnson Coleman, of Illinois, to be United States District Judge for the Northern District of Illinois",Nomination Confirmed (86-0),'1/2',35,0,0,6,49,0,0,7,2,0,0,0,86,0,0,13,
206,111,2,H.R. 4173,"July 15, 2010,  11:07 AM",On the Cloture Motion H.R. 4173,Motion to Invoke Cloture on the Conference Report to Accompany H.R. 4173,"A bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.","Cloture Motion Agreed to (60-38, 3/5 majority required)",'3/5',3,37,0,1,55,1,0,0,2,0,0,0,60,38,0,1,
207,111,2,H.R. 4173,"July 15, 2010,  02:00 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline RE: Conference Report to Accompany H.R. 4173),Motion to Waive All Applicable Budgetary Discipline RE: Conference Report to Accompany H.R. 4173,"A bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.","Motion Agreed to (60-39, 3/5 majority required)",'3/5',3,38,0,0,55,1,0,0,2,0,0,0,60,39,0,0,
208,111,2,H.R. 4173,"July 15, 2010,  02:29 PM",On the Conference Report H.R. 4173,Conference Report to Accompany H.R. 4173,"A bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.",Conference Report Agreed to (60-39),'1/2',3,38,0,0,55,1,0,0,2,0,0,0,60,39,0,0,
209,111,2,H.R. 4213,"July 20, 2010,  02:31 PM",On the Cloture Motion H.R. 4213,Upon Reconsideration Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to Senate Amdt. to H.R. 4213 with Amdt. 4425,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Cloture Motion Agreed to (60-40, 3/5 majority required)",'3/5',2,39,0,0,56,1,0,0,2,0,0,0,60,40,0,0,
210,111,2,H.R. 4213,"July 21, 2010,  04:49 PM","On the Motion (Brown (MA) Motion to Suspend Rule 22, Paragraph 2 Re: Brown Amdt. No. 4492)","Brown (MA) Motion to Suspend Rule 22, Paragraph 2 Re: Brown Amdt. No. 4492","A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Motion Rejected (42-56, 2/3 majority required)",'2/3',40,0,0,1,2,54,0,1,0,2,0,0,42,56,0,2,
211,111,2,H.R. 4213,"July 21, 2010,  05:16 PM",On the Motion (Coburn Motion to Suspend Rule 22 Re: Motion to Refer the House Message on H.R. 4213 to the Committee on Finance),Coburn Motion to Suspend Rule 22 Re: Motion to Refer the House Message on H.R. 4213 to the Committee on Finance,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Motion Rejected (49-49, 2/3 majority required)",'2/3',40,0,0,1,9,47,0,1,0,2,0,0,49,49,0,2,
212,111,2,H.R. 4213,"July 21, 2010,  05:39 PM",On the Motion (Coburn Motion to Suspend Rule 22 Re: Coburn Amdt. No. 4493),Coburn Motion to Suspend Rule 22 Re: Coburn Amdt. No. 4493,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Motion Rejected (54-44, 2/3 majority required)",'2/3',40,0,0,1,14,42,0,1,0,2,0,0,54,44,0,2,
213,111,2,H.R. 4213,"July 21, 2010,  06:01 PM",On the Motion (DeMint Motion to Suspend Rule 22 Re: Motion to Refer House Message on H.R. 4213 to the Committee on Finance),DeMint Motion to Suspend Rule 22 Re: Motion to Refer House Message on H.R. 4213 to the Committee on Finance,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Motion Rejected (39-59, 2/3 majority required)",'2/3',37,3,0,1,2,54,0,1,0,2,0,0,39,59,0,2,
214,111,2,H.R. 4213,"July 21, 2010,  06:21 PM",On the Motion (DeMint Motion to Suspend Rule 22 Re: DeMint Amdt. No. 4464),DeMint Motion to Suspend Rule 22 Re: DeMint Amdt. No. 4464,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Motion Rejected (43-55, 2/3 majority required)",'2/3',38,2,0,1,5,51,0,1,0,2,0,0,43,55,0,2,
215,111,2,H.R. 4213,"July 21, 2010,  06:40 PM","On the Motion (Motion to Concur in the House Amdt. to the Senate Amdt. to H.R. 4213 with Amdt. No. 4425, As Amended)","Motion to Concur in the House Amdt. to the Senate Amdt. to H.R. 4213 with Amdt. No. 4425, As Amended","A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.",Motion Agreed to (59-39),'1/2',2,38,0,1,55,1,0,1,2,0,0,0,59,39,0,2,
216,111,2,H.J.Res. 83,"July 22, 2010,  12:02 PM",On the Joint Resolution H.J.Res. 83,H. J. Res. 83,"Approving the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003, and for other purposes.",Joint Resolution Passed (99-1),'1/2',40,1,0,0,57,0,0,0,2,0,0,0,99,1,0,0,
