Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
146,110,2,S. 3044,"June 10, 2008,  11:24 AM",On the Cloture Motion S. 3044,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3044,"A bill to provide energy price relief and hold oil companies and other entities accountable for their actions with regard to high energy prices, and for other purposes.","Cloture Motion Rejected (51-43, 3/5 majority required)",'3/5',6,41,0,2,43,2,0,4,2,0,0,0,51,43,0,6,
147,110,2,H.R. 6049,"June 10, 2008,  11:57 AM",On the Cloture Motion H.R. 6049,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6049,"A bill to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.","Cloture Motion Rejected (50-44, 3/5 majority required)",'3/5',3,44,0,2,45,0,0,4,2,0,0,0,50,44,0,6,
148,110,2,PN1065,"June 10, 2008,  12:27 PM",On the Nomination PN1065,"Confirmation Mark S. Davis of Virginia, to be US District Judge","Mark S. Davis, of Virginia, to be United States District Judge for the Eastern District of Virginia",Nomination Confirmed (94-0),'1/2',47,0,0,2,45,0,0,4,2,0,0,0,94,0,0,6,
149,110,2,S. 3101,"June 12, 2008,  02:59 PM",On the Cloture Motion S. 3101,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3101,"A bill to amend titles XVIII and XIX of the Social Security Act to extend expiring provisions under the Medicare program, to improve beneficiary access to preventive and mental health services, to enhance low-income benefit programs, and to maintain access to care in rural areas, including pharmacy access, and for other purposes.","Cloture Motion Rejected (54-39, 3/5 majority required)",'3/5',9,38,0,2,43,1,0,5,2,0,0,0,54,39,0,7,
150,110,2,H.R. 6049,"June 17, 2008,  02:28 PM",On the Motion (Motion to Invoke Cloture on the Motion to Proceed to H. R. 6049),Motion to Invoke Cloture on the Motion to Proceed to H. R. 6049,"A bill to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.","Motion Rejected (52-44, 3/5 majority required)",'3/5',5,43,0,1,45,1,0,3,2,0,0,0,52,44,0,4,
151,110,2,H.R. 6124,"June 18, 2008,  05:31 PM",On Overriding the Veto H.R. 6124,"Upon Reconsideration Shall H.R. 6124 Pass, the Objections of the President to the Contrary Notwithstanding?","A bill to provide for the continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2012, and for other purposes.","Veto Overridden (80-14, 2/3 majority required)",'2/3',35,12,0,2,43,2,0,4,2,0,0,0,80,14,0,6,
152,110,2,,"June 19, 2008,  04:29 PM",On the Amendment S.Amdt. 4986 to S.Amdt. 4983 to H.R. 3221 (Foreclosure Prevention Act of 2008),Bond Amdt. No. 4986 As Modified,To clarify that GSEs have no responsibility for funding housing entities under the Affordable Housing program.,Amendment Rejected (11-77),'1/2',11,32,0,6,0,44,0,5,0,1,0,1,11,77,1,11,
153,110,2,,"June 19, 2008,  04:57 PM",On the Motion (Motion to Waive CBA Re: Bond Amdt. No. 4985),Motion to Waive CBA Re: Bond Amdt. No. 4985,To strike provisions relating to the HOPE for Homeowners Program.,"Motion Rejected (21-69, 3/5 majority required)",'3/5',21,23,0,5,0,45,0,4,0,1,0,1,21,69,0,10,
154,110,2,H.R. 3221,"June 19, 2008,  06:02 PM","On the Motion (Bunning Motion to Refer the House Message on H.R. 3221 to the Committee on Banking, Housing, and Urban Affairs)","Bunning Motion to Refer the House Message on H.R. 3221 to the Committee on Banking, Housing, and Urban Affairs",A bill to provide needed housing reform and for other purposes.,"Motion Rejected (11-70, 3/5 majority required)",'3/5',11,30,0,8,0,39,0,10,0,1,0,1,11,70,5,14,
155,110,2,H.R. 3221,"June 24, 2008,  11:27 AM","On the Motion (Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment striking sec. 1 through Title V and Inserting Language to the Senate Amdt. to H.R. 3221, with an Amdt.)","Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment striking sec. 1 through Title V and Inserting Language to the Senate Amdt. to H.R. 3221, with an Amdt.",A bill to provide needed housing reform and for other purposes.,"Motion Agreed to (83-9, 3/5 majority required)",'3/5',35,9,0,5,46,0,0,3,2,0,0,0,83,9,0,8,
156,110,2,PN1560,"June 24, 2008,  06:30 PM",On the Nomination PN1560,"Confirmation Helene N. White, of Michigan, to be US Circuit Judge","Helene N. White, of Michigan, to be United States Circuit Judge for the Sixth Circuit",Nomination Confirmed (63-32),'1/2',15,32,0,2,46,0,0,3,2,0,0,0,63,32,0,5,
157,110,2,H.R. 3221,"June 25, 2008,  06:02 PM","On the Motion (Motion to Concur in the Amdt. of the House, Striking Section 1 through Title V and Inserting Certain Language, to the Senate Amdt. to H.R. 3221, with an Amdt No. 4983, as Amended)","Motion to Concur in the Amdt. of the House, Striking Section 1 through Title V and Inserting Certain Language, to the Senate Amdt. to H.R. 3221, with an Amdt No. 4983, as Amended",A bill to provide needed housing reform and for other purposes.,Motion Agreed to (79-16),'1/2',32,16,0,1,45,0,0,4,2,0,0,0,79,16,0,5,
158,110,2,H.R. 6304,"June 25, 2008,  06:25 PM",On Cloture on the Motion to Proceed H.R. 6304,Motion to Invoke Cloture on the Motion to Proceed to H.R. 6304,"A bill to amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.","Cloture on the Motion to Proceed Agreed to (80-15, 3/5 majority required)",'3/5',48,0,0,1,31,14,0,4,1,1,0,0,80,15,0,5,
159,110,2,PN1335,"June 26, 2008,  04:36 PM",On the Nomination PN1335,"Confirmation William T. Lawrence, of Indiana, To Be US District Judge","William T. Lawrence, of Indiana, to be United States District Judge for the Southern District of Indiana",Nomination Confirmed (97-0),'1/2',48,0,0,1,47,0,0,2,2,0,0,0,97,0,0,3,
160,110,2,H.R. 6331,"June 26, 2008,  08:20 PM",On Cloture on the Motion to Proceed H.R. 6331,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6331,"A bill to amend titles XVIII and XIX of the Social Security Act to extend expiring provisions under the Medicare Program, to improve beneficiary access to preventive and mental health services, to enhance low-income benefit programs, and to maintain access to care in rural areas, including pharmacy access, and for other purposes.","Cloture on the Motion to Proceed Rejected (58-40, 3/5 majority required)",'3/5',9,39,0,1,47,1,0,1,2,0,0,0,58,40,0,2,
161,110,2,H.R. 2642,"June 26, 2008,  09:20 PM",On the Motion (Motion To Waive CBH Re: Motion To Concur In House Amdts To Senate Amdt To House Amdt To Senate Amdt To H.R. 2642),Motion To Waive CBH Re: Motion To Concur In House Amdts To Senate Amdt To House Amdt To Senate Amdt To H.R. 2642,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2008, and for other purposes.","Motion Agreed to (77-21, 3/5 majority required)",'3/5',28,20,0,1,47,1,0,1,2,0,0,0,77,21,0,2,
162,110,2,H.R. 2642,"June 26, 2008,  09:42 PM",On the Motion (Motion To Concur In House Amdts To Senate Amdt To House Amdt To Senate Amdt To H.R. 2642),Motion To Concur In House Amdts To Senate Amdt To House Amdt To Senate Amdt To H.R. 2642,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2008, and for other purposes.",Motion Agreed to (92-6),'1/2',42,6,0,1,48,0,0,1,2,0,0,0,92,6,0,2,
163,110,2,H.R. 3221,"July 7, 2008,  05:34 PM",On the Cloture Motion H.R. 3221,"Motion to Invoke Cloture on the Motion to Concur in the Amendments of the House, Striking Title VI through XI, To the Senate Amendment to H.R. 3221",A bill to provide needed housing reform and for other purposes.,"Cloture Motion Agreed to (76-10, 3/5 majority required)",'3/5',30,10,0,9,44,0,0,5,2,0,0,0,76,10,0,14,
164,110,2,,"July 9, 2008,  11:55 AM",On the Amendment S.Amdt. 5064 to H.R. 6304 (Foreign Intelligence Surveillance Act of 1978),Dodd Amdt. No. 5064,To strike title II.,Amendment Rejected (32-66),'1/2',0,48,0,1,31,17,0,1,1,1,0,0,32,66,0,2,
165,110,2,,"July 9, 2008,  12:20 PM",On the Amendment S.Amdt. 5059 to H.R. 6304 (Foreign Intelligence Surveillance Act of 1978),Specter Amdt. No. 5059,To limit retroactive immunity for providing assistance to the United States to instances in which a Federal court determines the assistance was provided in connection with an intelligence activity that was constitutional.,"Amendment Rejected (37-61, 3/5 majority required)",'3/5',1,47,0,1,35,13,0,1,1,1,0,0,37,61,0,2,
166,110,2,,"July 9, 2008,  12:39 PM",On the Amendment S.Amdt. 5066 to H.R. 6304 (Foreign Intelligence Surveillance Act of 1978),Bingaman Amdt. No. 5066,To stay pending cases against certain telecommunications companies and provide that such companies may not seek retroactive immunity until 90 days after the date the final report of the Inspectors General on the President's Surveillance Program is submitted to Congress.,"Amendment Rejected (42-56, 3/5 majority required)",'3/5',1,47,0,1,40,8,0,1,1,1,0,0,42,56,0,2,
167,110,2,H.R. 6304,"July 9, 2008,  02:17 PM",On the Cloture Motion H.R. 6304,Motion to Invoke Cloture on H.R. 6304,"A bill to amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.","Cloture Motion Agreed to (72-26, 3/5 majority required)",'3/5',48,0,0,1,23,25,0,1,1,1,0,0,72,26,0,2,
168,110,2,H.R. 6304,"July 9, 2008,  02:47 PM",On Passage of the Bill H.R. 6304,H.R. 6304,"A bill to amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.",Bill Passed (69-28),'1/2',47,0,0,2,21,27,0,1,1,1,0,0,69,28,0,3,
169,110,2,H.R. 6331,"July 9, 2008,  04:11 PM",On the Cloture Motion H.R. 6331,"Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6331","A bill to amend titles XVIII and XIX of the Social Security Act to extend expiring provisions under the Medicare Program, to improve beneficiary access to preventive and mental health services, to enhance low-income benefit programs, and to maintain access to care in rural areas, including pharmacy access, and for other purposes.","Cloture Motion Agreed to (69-30, 3/5 majority required)",'3/5',18,30,0,1,49,0,0,0,2,0,0,0,69,30,0,1,
170,110,2,H.R. 3221,"July 10, 2008,  10:58 AM",On the Cloture Motion H.R. 3221,"Motion to Invoke Cloture on the Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221",A bill to provide needed housing reform and for other purposes.,"Cloture Motion Agreed to (84-12, 3/5 majority required)",'3/5',36,12,0,1,46,0,0,3,2,0,0,0,84,12,0,4,
171,110,2,PN1641,"July 10, 2008,  02:01 PM",On the Nomination PN1641,"Confirmation Gen. David H. Petraeus, USA, to be General","Gen. David H. Petraeus, in the Army, to be General",Nomination Confirmed (95-2),'1/2',48,0,0,1,45,2,0,2,2,0,0,0,95,2,0,3,
172,110,2,PN1643,"July 10, 2008,  02:24 PM",On the Nomination PN1643,"Confirmation Lt. Gen. Raymond T. Odierno, USA, to be General","Lt. Gen. Raymond T. Odierno, in the Army, to be General",Nomination Confirmed (96-1),'1/2',48,0,0,1,46,1,0,2,2,0,0,0,96,1,0,3,
173,110,2,H.R. 3221,"July 11, 2008,  05:18 PM","On the Motion (Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221)","Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221",A bill to provide needed housing reform and for other purposes.,Motion Agreed to (63-5),'1/2',22,5,0,22,39,0,0,10,2,0,0,0,63,5,0,32,
174,110,2,S. 2731,"July 11, 2008,  05:49 PM",On the Cloture Motion S. 2731,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2731,"A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.","Cloture Motion Agreed to (65-3, 3/5 majority required)",'3/5',24,3,0,22,39,0,0,10,2,0,0,0,65,3,0,32,
175,110,2,,"July 15, 2008,  11:26 AM","On the Motion to Table S.Amdt. 5078 to S. 2731 (Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008)",Motion to Table DeMint Amdt. No. 5068,To limit the countries to which Federal financial assistance may be targeted under this Act.,Motion to Table Agreed to (70-24),'1/2',22,24,0,3,46,0,0,3,2,0,0,0,70,24,0,6,
176,110,2,,"July 15, 2008,  05:03 PM","On the Amendment S.Amdt. 5073 to S. 2731 (Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008)",Bunning Amdt. No. 5073,In the nature of a substitute.,Amendment Rejected (16-80),'1/2',16,31,0,2,0,47,0,2,0,2,0,0,16,80,0,4,
177,110,2,H.R. 6331,"July 15, 2008,  05:58 PM",On Overriding the Veto H.R. 6331,"Shall H.R. 6331 Pass, the objections of the President of the United States to the contrary notwithstanding?","A bill to amend titles XVIII and XIX of the Social Security Act to extend expiring provisions under the Medicare Program, to improve beneficiary access to preventive and mental health services, to enhance low-income benefit programs, and to maintain access to care in rural areas, including pharmacy access, and for other purposes.","Veto Overridden (70-26, 2/3 majority required)",'2/3',21,26,0,2,47,0,0,2,2,0,0,0,70,26,0,4,
178,110,2,,"July 16, 2008,  12:16 PM","On the Amendment S.Amdt. 5083 to S. 2731 (Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008)",Cornyn Amdt. No. 5083,To establish a bipartisan commission for the purpose of improving oversight and eliminating wasteful government spending under the President's Emergency Plan for AIDS Relief.,Amendment Rejected (32-63),'1/2',32,15,0,2,0,46,0,3,0,2,0,0,32,63,0,5,
179,110,2,,"July 16, 2008,  05:05 PM","On the Amendment S.Amdt. 5081 to S. 2731 (Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008)",Gregg Amdt. No. 5081,To strike the provision requiring the development of coordinated oversight plans and to establish an independent Inspector General at the Office of the Global AIDS Coordinator.,Amendment Rejected (44-51),'1/2',40,7,0,2,4,42,0,3,0,2,0,0,44,51,0,5,
180,110,2,,"July 16, 2008,  05:33 PM","On the Amendment S.Amdt. 5082 to S. 2731 (Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008)",Kyl Amdt. No. 5082,To limit the period during which appropriations may be made to carry out this Act and to create a point of order in the Senate against any appropriation to carry out this Act that exceeds the amount authorized for fiscal year 2013.,Amendment Rejected (28-67),'1/2',28,19,0,2,0,46,0,3,0,2,0,0,28,67,0,5,
181,110,2,,"July 16, 2008,  05:53 PM","On the Amendment S.Amdt. 5077 to S. 2731 (Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008)",DeMint Amdt. No. 5077,"To reduce to $35,000,000,000 the amount authorized to be appropriated to combat HIV/AIDS, tuberculosis, and malaria in developing countries during the next 5 years.",Amendment Rejected (31-64),'1/2',29,18,0,2,2,44,0,3,0,2,0,0,31,64,0,5,
182,110,2,H.R. 5501,"July 16, 2008,  06:42 PM",On Passage of the Bill H.R. 5501,H.R. 5501 As Amended,"A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV AIDS, tuberculosis, and malaria, and for other purposes.",Bill Passed (80-16),'1/2',31,16,0,2,47,0,0,2,2,0,0,0,80,16,0,4,
183,110,2,S. 3268,"July 22, 2008,  11:28 AM",On Cloture on the Motion to Proceed S. 3268,Motion to Invoke Cloture on the Motion to Proceed to S. 3268,"A bill to amend the Commodity Exchange Act, to prevent excessive price speculation with respect to energy commodities, and for other purposes.","Cloture on the Motion to Proceed Agreed to (94-0, 3/5 majority required)",'3/5',46,0,0,3,46,0,0,3,2,0,0,0,94,0,0,6,
184,110,2,S. 3268,"July 25, 2008,  09:18 AM",On the Cloture Motion S. 3268,Motion to Invoke Cloture on S. 3268,"A bill to amend the Commodity Exchange Act, to prevent excessive price speculation with respect to energy commodities, and for other purposes.","Cloture Motion Rejected (50-43, 3/5 majority required)",'3/5',2,42,0,5,46,1,0,2,2,0,0,0,50,43,0,7,
185,110,2,H.R. 3221,"July 25, 2008,  09:44 AM",On the Cloture Motion H.R. 3221,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to the House Amendments to the Senate Amendment to H.R. 3221,A bill to provide needed housing reform and for other purposes.,"Cloture Motion Agreed to (80-13, 3/5 majority required)",'3/5',31,13,0,5,47,0,0,2,2,0,0,0,80,13,0,7,
186,110,2,H.R. 3221,"July 26, 2008,  11:00 AM",On the Motion (Motion to Concur in the House Amendment to Senate Amendment to the House Amendments to the Senate Amendment to HR 3221),Motion to Concur in the House Amendment to Senate Amendment to the House Amendments to the Senate Amendment to HR 3221,A bill to provide needed housing reform and for other purposes.,Motion Agreed to (72-13),'1/2',27,13,0,9,43,0,0,6,2,0,0,0,72,13,0,15,
187,110,2,S. 3186,"July 26, 2008,  11:30 AM",On the Cloture Motion S. 3186,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. 3186,A bill to provide funding for the Low-Income Home Energy Assistance Program.,"Cloture Motion Rejected (50-35, 3/5 majority required)",'3/5',5,34,0,10,43,1,0,5,2,0,0,0,50,35,0,15,
188,110,2,S. 3297,"July 28, 2008,  04:04 PM",On the Motion (Motion to Instruct Sgt. At Arms),Motion to Instruct Sgt. At Arms,A bill to advance America's priorities.,Motion Agreed to (87-3),'1/2',39,3,0,7,46,0,0,3,2,0,0,0,87,3,0,10,
189,110,2,S. 3297,"July 28, 2008,  04:40 PM",On the Cloture Motion S. 3297,Motion to Invoke Cloture on the Motion to Proceed to Consider S.3297,A bill to advance America's priorities.,"Cloture Motion Rejected (52-40, 3/5 majority required)",'3/5',3,40,0,6,47,0,0,2,2,0,0,0,52,40,0,8,
190,110,2,H.R. 6049,"July 29, 2008,  03:02 PM",On the Cloture Motion H.R. 6049,Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.6049,"A bill to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.","Cloture Motion Rejected (53-43, 3/5 majority required)",'3/5',4,43,0,2,47,0,0,2,2,0,0,0,53,43,0,4,
191,110,2,S. 2035,"July 30, 2008,  11:18 AM",On the Cloture Motion S. 2035,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2035,A bill to maintain the free flow of information to the public by providing conditions for the federally compelled disclosure of information by certain persons connected with the news media.,"Cloture Motion Rejected (51-43, 3/5 majority required)",'3/5',5,42,0,2,44,1,0,4,2,0,0,0,51,43,0,6,
192,110,2,S. 3335,"July 30, 2008,  11:50 AM",On the Cloture Motion S. 3335,Motion to Invoke Cloture on the Motion to Proceed to Consider S.3335,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Cloture Motion Rejected (51-43, 3/5 majority required)",'3/5',5,42,0,2,44,1,0,4,2,0,0,0,51,43,0,6,
193,110,2,H.R. 4040,"July 31, 2008,  08:01 PM",On the Conference Report H.R. 4040,H.R. 4040 Conference Report,A bill to establish consumer product safety standards and other safety requirements for children's products and to reauthorize and modernize the Consumer Product Safety Commission.,Conference Report Agreed to (89-3),'1/2',42,3,0,4,45,0,0,4,2,0,0,0,89,3,0,8,
194,110,2,H.R. 4137,"July 31, 2008,  08:26 PM",On the Conference Report H.R. 4137,H.R. 4137 Conference Report,"A bill to amend and extend the Higher Education Act of 1965, and for other purposes.",Conference Report Agreed to (83-8),'1/2',36,8,0,5,45,0,0,4,2,0,0,0,83,8,1,8,
195,110,2,S. 3001,"July 31, 2008,  08:54 PM",On Cloture on the Motion to Proceed S. 3001,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3001,"An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture on the Motion to Proceed Rejected (51-39, 3/5 majority required)",'3/5',5,38,0,6,44,1,0,4,2,0,0,0,51,39,0,10,
196,110,2,H.Con.Res. 398,"July 31, 2008,  09:15 PM",On the Concurrent Resolution H.Con.Res. 398,H. Con. Res. 398,A concurrent resolution providing for an adjournment or recess of the two Houses.,Concurrent Resolution Agreed to (48-40),'1/2',1,40,0,8,45,0,0,4,2,0,0,0,48,40,0,12,
197,110,2,S. 3001,"September 8, 2008,  05:32 PM",On the Cloture Motion S. 3001,"Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3001","An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture Motion Agreed to (83-0, 3/5 majority required)",'3/5',41,0,0,8,40,0,0,9,2,0,0,0,83,0,0,17,
198,110,2,,"September 10, 2008,  06:08 PM",On the Amendment S.Amdt. 5280 to S. 3001 (National Defense Authorization Act for Fiscal Year 2009),Vitter Amdt. No. 5280,"To authorize, with an offset, an additional $100,000,000 for Procurement, Defense-wide, and an additional $171,000,000 for Research, Development, Test, and Evaluation, Defense-wide, for near-term missile defense programs and activities.",Amendment Rejected (39-57),'1/2',37,11,0,1,2,44,0,3,0,2,0,0,39,57,0,4,
199,110,2,,"September 10, 2008,  06:34 PM",On the Amendment S.Amdt. 4979 to S. 3001 (National Defense Authorization Act for Fiscal Year 2009),Nelson (FL) Amdt. No. 4979,To repeal the requirement for reduction of survivor annuities under the Survivor Benefit Plan by veterans' dependency and indemnity compensation.,Amendment Agreed to (94-2),'1/2',46,2,0,1,46,0,0,3,2,0,0,0,94,2,0,4,
200,110,2,S. 3001,"September 16, 2008,  03:07 PM",On the Cloture Motion S. 3001,Motion to Invoke Cloture on S. 3001,"An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture Motion Agreed to (61-32, 3/5 majority required)",'3/5',15,31,0,3,44,1,0,4,2,0,0,0,61,32,0,7,
201,110,2,S. 3001,"September 17, 2008,  06:33 PM",On Passage of the Bill S. 3001,S. 3001 As Amended,"An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed (88-8),'1/2',43,5,0,1,44,2,0,3,1,1,0,0,88,8,0,4,
202,110,2,,"September 23, 2008,  04:48 PM",On the Amendment S.Amdt. 5633 to H.R. 6049 (Renewable Energy and Job Creation Act of 2008),Baucus Amdt. No. 5633,In the nature of a substitute.,"Amendment Agreed to (93-2, 3/5 majority required)",'3/5',45,2,0,2,46,0,0,3,2,0,0,0,93,2,0,5,
203,110,2,,"September 23, 2008,  05:16 PM",On the Amendment S.Amdt. 5634 to H.R. 6049 (Renewable Energy and Job Creation Act of 2008),Conrad Amdt No. 5634,"To provide alternative minimum tax relief, and for other purposes.","Amendment Rejected (53-42, 3/5 majority required)",'3/5',5,42,0,2,46,0,0,3,2,0,0,0,53,42,0,5,
204,110,2,,"September 23, 2008,  05:34 PM",On the Motion (Motion to Waive C.B.A. Baucus Amdt. No.5635),Motion to Waive C.B.A. Baucus Amdt. No.5635,"To amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.","Motion Agreed to (84-11, 3/5 majority required)",'3/5',45,2,0,2,38,8,0,3,1,1,0,0,84,11,0,5,
205,110,2,H.R. 6049,"September 23, 2008,  05:58 PM",On Passage of the Bill H.R. 6049,H.R.6049 As Amended,"A bill to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.",Bill Passed (93-2),'1/2',47,0,0,2,44,2,0,3,2,0,0,0,93,2,0,5,
206,110,2,S. 3604,"September 26, 2008,  12:04 PM",On the Motion to Proceed S. 3604,Motion to Proceed to Consider S.3604,"A bill making emergency supplemental appropriations for economic recovery for the fiscal year ending September 30, 2008, and for other purposes.","Motion to Proceed Rejected (52-42, 3/5 majority required)",'3/5',6,40,0,3,44,2,0,3,2,0,0,0,52,42,0,6,
207,110,2,H.R. 2638,"September 27, 2008,  10:03 AM",On the Cloture Motion H.R. 2638,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to the Senate Amdt. to H.R.2638,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2008, and for other purposes.","Cloture Motion Agreed to (83-12, 3/5 majority required)",'3/5',38,10,0,1,43,2,0,4,2,0,0,0,83,12,0,5,
208,110,2,H.R. 2638,"September 27, 2008,  01:39 PM",On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R.2638),Motion to Concur in the House Amendment to the Senate Amendment to H.R.2638,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2008, and for other purposes.",Motion Agreed to (78-12),'1/2',36,11,0,2,40,1,0,8,2,0,0,0,78,12,1,9,
209,110,2,H.R. 2095,"September 29, 2008,  12:38 PM",On the Cloture Motion H.R. 2095,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to the Senate Amdt. to H.R. 2095,"A bill to amend title 49, United States Code, to prevent railroad fatalities, injuries, and hazardous materials releases, to authorize the Federal Railroad Safety Administration, and for other purposes.","Cloture Motion Agreed to (69-17, 3/5 majority required)",'3/5',28,17,0,4,39,0,0,10,2,0,0,0,69,17,0,14,
210,110,2,H.R. 2095,"October 1, 2008,  08:04 PM",On the Motion (Motion to Concur in the House Amdt. To the Senate Amdt. to H.R. 2095),Motion to Concur in the House Amdt. To the Senate Amdt. to H.R. 2095,"A bill to amend title 49, United States Code, to prevent railroad fatalities, injuries, and hazardous materials releases, to authorize the Federal Railroad Safety Administration, and for other purposes.",Motion Agreed to (74-24),'1/2',25,24,0,0,47,0,0,2,2,0,0,0,74,24,0,2,
211,110,2,H.R. 7081,"October 1, 2008,  08:32 PM",On Passage of the Bill H.R. 7081,H.R. 7081,"A bill to approve the United States-India Agreement for Cooperation on Peaceful Uses of Nuclear Energy, and for other purposes.","Bill Passed (86-13, 3/5 majority required)",'3/5',49,0,0,0,36,12,0,1,1,1,0,0,86,13,0,1,
212,110,2,,"October 1, 2008,  09:07 PM","On the Amendment S.Amdt. 5685 to H.R. 1424 (A bill to provide authority for the Federal Government to purchase and insure certain types of troubled assets for the purposes of providing stability to and preventing disruption in the economy and financial system and protecting taxpayers, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.)",Dodd Amdt. No. 5685,In the nature of a substitute.,"Amendment Agreed to (74-25, 3/5 majority required)",'3/5',34,15,0,0,39,9,0,1,1,1,0,0,74,25,0,1,
213,110,2,H.R. 1424,"October 1, 2008,  09:22 PM",On Passage of the Bill H.R. 1424,H. R. 1424 As Amended,"A bill to provide authority for the Federal Government to purchase and insure certain types of troubled assets for the purposes of providing stability to and preventing disruption in the economy and financial system and protecting taxpayers, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.","Bill Passed (74-25, 3/5 majority required)",'3/5',34,15,0,0,39,9,0,1,1,1,0,0,74,25,0,1,
